,Tweet,handle,tweet_text,Polarity,Subjectivity
11377,@USAirways you see now that is a lie.  They auto respond with insulting email. #sucks,@USAirways, you see now that is a lie.  They auto respond with insulting email. #sucks,-0.65,0.65
11430,@scm1133 @USAirways we hate delays!! have you tried any of these?! http://t.co/7STktJXAN1 (although we're not sure what a timbit is...),@scm1133,  we hate delays!! have you tried any of these?! http://t.co/7STktJXAN1 (although we're not sure what a timbit is...),-0.625,0.8944444444444444
11460,@USAirways On hold for an hour...connected to the wrong department by your automated system...transferred and now another 45 min &amp; counting,@USAirways, On hold for an hour...connected to the wrong department by your automated system...transferred and now another 45 min &amp; counting,-0.5,0.9
11491,"@USAirways My flight was delayed and rerouted, and not so much as a ""sorry for your inconvenience"" from the check-in agent? #notimpressed",@USAirways," My flight was delayed and rerouted, and not so much as a ""sorry for your inconvenience"" from the check-in agent? #notimpressed",-0.5,1.0
11500,@USAirways is useless airways. Day 2 trying to get home on standby as a result of their Cancelled Flightlation. #USAirways,@USAirways, is useless airways. Day 2 trying to get home on standby as a result of their Cancelled Flightlation. #USAirways,-0.5,0.2
11526,@USAirways now over 2 hrs. Can't wait anymore. 2 hrs for nothing. Now what?? #frustrated #USAirways http://t.co/BuwjTVUWKM,@USAirways, now over 2 hrs. Can't wait anymore. 2 hrs for nothing. Now what?? #frustrated #USAirways http://t.co/BuwjTVUWKM,-0.7,0.2
11569,@USAirways @AmericanAir stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness,@USAirways,  stranded in cold Texas and getting sick because you overbooked the flight and gave my seat away. #gooutofbusiness,-0.6571428571428571,0.9285714285714286
11570,@USAirways Worst experience ever. Unable 2 help over phone and told at last min cabin crew unavailable for flight. Never again #USAirways,@USAirways, Worst experience ever. Unable 2 help over phone and told at last min cabin crew unavailable for flight. Never again #USAirways,-0.5,0.5222222222222223
11591,"@USAirways No need for apologies just an unfortunate situation . There is no up date, I've landed but was suppose to land at 5",@USAirways," No need for apologies just an unfortunate situation . There is no up date, I've landed but was suppose to land at 5",-0.5,1.0
11599,@USAirways I'm sick of living in an airport!! #getittogether,@USAirways, I'm sick of living in an airport!! #getittogether,-1.0,0.8571428571428571
11618,@USAirways @noltnancy What will be is a what may be...what is...sucks. #fail,@USAirways,  What will be is a what may be...what is...sucks. #fail,-0.5,0.29999999999999993
11635,@USAirways bad weather shouldn't mean bad service,@USAirways, bad weather shouldn't mean bad service,-0.5708333333333332,0.673611111111111
11637,"@USAirways flights keep getting delayed and Cancelled Flighted with no information, worst customer service ever.",@USAirways," flights keep getting delayed and Cancelled Flighted with no information, worst customer service ever.",-1.0,1.0
11645,@USAirways is the worst airline I’ve ever flown on. You guys have treated me like garbage today.,@USAirways, is the worst airline I’ve ever flown on. You guys have treated me like garbage today.,-1.0,1.0
11662,@USAirways contd.. They put her on 7 pm flite tonite. I think she's on now. Worst customer service ever! U need to fix it.,@USAirways, contd.. They put her on 7 pm flite tonite. I think she's on now. Worst customer service ever! U need to fix it.,-1.0,1.0
11688,@USAirways They're all reservations numbers and none are in Hungary. And my phone not working here. You make it too difficult.,@USAirways, They're all reservations numbers and none are in Hungary. And my phone not working here. You make it too difficult.,-0.5,1.0
11700,@USAirways I've been on hold for over 90 minutes... There's a lack of quality service here.  Nobody cares that I hate your shitty airline.,@USAirways, I've been on hold for over 90 minutes... There's a lack of quality service here.  Nobody cares that I hate your shitty airline.,-0.8,0.9
11710,@USAirways how are you even still in business? i have been trying to call for hours. this is pathetic.,@USAirways, how are you even still in business? i have been trying to call for hours. this is pathetic.,-1.0,1.0
11716,@USAirways flight #654 sitting at JFK with delays for 3-1/2 hrs! No employees to load bags? #terrible,@USAirways, flight #654 sitting at JFK with delays for 3-1/2 hrs! No employees to load bags? #terrible,-1.0,1.0
11741,"@USAirways The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse.",@USAirways," The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse.",-0.5499999999999999,0.6333333333333333
11745,"@USAirways had a horrible experience flying from Montego Bay to Philadelphia on 2/11. $125 2check a golf bag, constant selling in-flight",@USAirways," had a horrible experience flying from Montego Bay to Philadelphia on 2/11. $125 2check a golf bag, constant selling in-flight",-0.5,0.6666666666666666
11759,@USAirways your customer service stinks. Trying to book a flight for hours now and keep getting hung up on. #usairwayssucks,@USAirways, your customer service stinks. Trying to book a flight for hours now and keep getting hung up on. #usairwayssucks,-0.6,0.5
11849,@USAirways your customer service is horrible,@USAirways, your customer service is horrible,-1.0,1.0
11879,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,@AmericanAir, why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,-0.6999999999999998,0.6666666666666666
11904,@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,@AmericanAir, thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,-0.5,0.9
11922,"“@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA",,"“  We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA",-0.5,1.0
11948,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",@AmericanAir," That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",-0.6999999999999998,0.6666666666666666
11960,@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,@AmericanAir, worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,-0.6333333333333333,0.9333333333333332
11970,@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams,@AmericanAir, and  have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams,-0.5999999999999999,0.8333333333333333
12000,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta,@AmericanAir, You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc ,-0.5,0.29999999999999993
12006,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican,@AmericanAir, I'm frustrated by all of the  attitude toward #ExecPlat members. #thenewamerican,-0.7,0.2
12027,@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,@AmericanAir, how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,-0.5,1.0
12040,@AmericanAir why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,@AmericanAir, why would I even consider continuing your point program when I received no perks or continued bad customer service? #senseless,-0.6999999999999998,0.6666666666666666
12065,@AmericanAir thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,@AmericanAir, thx for responding. I cant watch 2 mins of this film w/out it cutting in and out 4 prolonged prds of time. beyond frustrating,-0.5,0.9
12083,"“@AmericanAir: @Andrew_Wasila We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA",,"“  We're sorry you were uncomfortable, Andrew. What can we do for you?” SMA",-0.5,1.0
12109,"@AmericanAir That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",@AmericanAir," That's ok...You may keep my $25 and lose my bag with no info, but you no longer have my trust. Bad way to handle this.",-0.6999999999999998,0.6666666666666666
12121,@AmericanAir worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,@AmericanAir, worst company ever please do not fly with them I repeat please do not fly !! They will not credit you if you're delayed,-0.6333333333333333,0.9333333333333332
12131,@AmericanAir and @iTunesMusic have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams,@AmericanAir, and  have put me in bad mood. I haven't been this angry since Spagnuolo coached the #Rams,-0.5999999999999999,0.8333333333333333
12161,@AmericanAir You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc @Delta,@AmericanAir, You Cancelled Flight my flight and there’s no way to rebook on the website or app? I have to wait 35 minutes on hold? #fail cc ,-0.5,0.29999999999999993
12167,@AmericanAir I'm frustrated by all of the @USAirways attitude toward #ExecPlat members. #thenewamerican,@AmericanAir, I'm frustrated by all of the  attitude toward #ExecPlat members. #thenewamerican,-0.7,0.2
12193,@americanair Can someone contact me about my awful experience with american airlines this weekend,@americanair, Can someone contact me about my awful experience with american airlines this weekend,-0.5,0.5
12206,"@AmericanAir @dfwairport That's DFW!? OMG! Yeah cold, everywhere!",@AmericanAir,"  That's DFW!? OMG! Yeah cold, everywhere!",-0.75,1.0
12269,@AmericanAir Lost and Found is like talking to a hormonal teenager who refuses to talk to you. #useless #wastedeffort #FAIL,@AmericanAir, Lost and Found is like talking to a hormonal teenager who refuses to talk to you. #useless #wastedeffort #FAIL,-0.5,0.24999999999999997
12282,@AmericanAir Hi guys.I have 2/25 RNO-DFW tomorrow.Plane coming from DFW with bad weather in AM.should I consider Fê-route as I have connect?,@AmericanAir, Hi guys.I have 2/25 RNO-DFW tomorrow.Plane coming from DFW with bad weather in AM.should I consider Fê-route as I have connect?,-0.6999999999999998,0.6666666666666666
12304,@AmericanAir My ticket was booked with AA with miles..... Sorry we sold you a ticket with a company we merged with but we can't fix it?,@AmericanAir, My ticket was booked with AA with miles..... Sorry we sold you a ticket with a company we merged with but we can't fix it?,-0.5,1.0
12322,@AmericanAir my seat is disgusting. Old and dirty. When are you going to refurbish this plane?  US Air 597 jfk to phx,@AmericanAir, my seat is disgusting. Old and dirty. When are you going to refurbish this plane?  US Air 597 jfk to phx,-0.5,0.6666666666666666
12331,@AmericanAir there is no local agent! There is no person to answer our questions and their phone service is terrible.,@AmericanAir, there is no local agent! There is no person to answer our questions and their phone service is terrible.,-0.5,0.5
12358,@AmericanAir That what I hoped - contacted them 3 wks ago about this but they have not responded and still issued in US funds. #frustrated,@AmericanAir, That what I hoped - contacted them 3 wks ago about this but they have not responded and still issued in US funds. #frustrated,-0.7,0.2
12365,@AmericanAir You sent me a cheque today which can’t be paid into a UK bank account. VERY annoying!,@AmericanAir, You sent me a cheque today which can’t be paid into a UK bank account. VERY annoying!,-1.0,1.0
12366,"@AmericanAir The Wichita Falls Airport is the worst, will never fly in or out again.  Unknowledgeable staff.",@AmericanAir," The Wichita Falls Airport is the worst, will never fly in or out again.  Unknowledgeable staff.",-0.7,0.95
12383,"@AmericanAir Disappointing lack of kindness toward this person. The agent asked her counterparts ""why this person was talking to her"".",@AmericanAir," Disappointing lack of kindness toward this person. The agent asked her counterparts ""why this person was talking to her"".",-0.6,0.7
12410,@AmericanAir The flight is the wrong day. Confirm # USXLON. Departure on 5/21 should be 5/22 for 2 people,@AmericanAir, The flight is the wrong day. Confirm # USXLON. Departure on 5/21 should be 5/22 for 2 people,-0.5,0.9
12415,"@AmericanAir Uwon't allow me2make changes online, force me2sit thru excess phone wait times&amp;still insist charging crazy fees. Thats service?",@AmericanAir," Uwon't allow me2make changes online, force me2sit thru excess phone wait times&amp;still insist charging crazy fees. Thats service?",-0.6,0.9
12421,@AmericanAir Horrible service @loganairports. Luggage got destroyed on flight and woman at baggage service was so rude. Didn't help at all.,@AmericanAir, Horrible service  Luggage got destroyed on flight and woman at baggage service was so rude. Didn't help at all.,-0.65,0.8
12426,"@AmericanAir If you are sorry, answer my claims (AA Ref#1-2990176298, 1-3001885409 and : 1-3001885409) accordingly, without using ""weather""",@AmericanAir," If you are sorry, answer my claims (AA Ref#1-2990176298, 1-3001885409 and : 1-3001885409) accordingly, without using ""weather""",-0.5,1.0
12490,@AmericanAir We all did! Skipper's walk-around too :(,@AmericanAir, We all did! Skipper's walk-around too :(,-0.75,1.0
12502,@AmericanAir gah this is so frustrating! Nobody has my address here in the USA. Where are my bags!?!? So disorganised!!!!!!!!!!!,@AmericanAir, gah this is so frustrating! Nobody has my address here in the USA. Where are my bags!?!? So disorganised!!!!!!!!!!!,-1.0,0.9
12505,"@AmericanAir offered me a cot to sleep on?After they Cancelled Flightled my flight. A fucking cot. What about a hotel, like you're supposed to provide",@AmericanAir," offered me a cot to sleep on?After they Cancelled Flightled my flight. A fucking cot. What about a hotel, like you're supposed to provide",-0.6,0.8
12512,@AmericanAir worst experience of my life avoid at all costs they will lose your belongings and have no humanity to even offer compensation,@AmericanAir, worst experience of my life avoid at all costs they will lose your belongings and have no humanity to even offer compensation,-1.0,1.0
12516,@AmericanAir they are giving cots to the people that did not get hotel rooms...that is terrible..,@AmericanAir, they are giving cots to the people that did not get hotel rooms...that is terrible..,-1.0,1.0
12532,@AmericanAir that's absolutely horrible customer service. The person supposed to call me can't immediately call back when disconnected???,@AmericanAir, that's absolutely horrible customer service. The person supposed to call me can't immediately call back when disconnected???,-0.5,0.5
12569,@AmericanAir  your customer service is deplorable. I am disgusted in your company and the ignorant people on the phones for lost baggage.,@AmericanAir,  your customer service is deplorable. I am disgusted in your company and the ignorant people on the phones for lost baggage.,-0.8,0.95
12575,@AmericanAir gate agents disappeared and customer service agents were miserable and unhelpful. #letdown #neveragain,@AmericanAir, gate agents disappeared and customer service agents were miserable and unhelpful. #letdown #neveragain,-1.0,1.0
12622,"@AmericanAir So break whatever you want, take no responsibility..Too bad for customer? #media #filmcrew @chicagotribune @WSJ #nytimes @CNN",@AmericanAir," So break whatever you want, take no responsibility..Too bad for customer? #media #filmcrew   #nytimes ",-0.6999999999999998,0.6666666666666666
12626,@AmericanAir YOU FUCKING SUCK,@AmericanAir, YOU FUCKING SUCK,-0.6,0.8
12637,"@AmericanAir even followed me, but I still can't get them to answer their phones. Worst. Customer ""service"". Ever. #customerservice #fail",@AmericanAir," even followed me, but I still can't get them to answer their phones. Worst. Customer ""service"". Ever. #customerservice #fail",-0.75,0.6499999999999999
12644,@AmericanAir I booked it on US Airways site. Don't see a Cancelled Flight link :(,@AmericanAir, I booked it on US Airways site. Don't see a Cancelled Flight link :(,-0.75,1.0
12645,@AmericanAir we had to sit in the airport a long periolodicly time. the planes were nasty,@AmericanAir, we had to sit in the airport a long periolodicly time. the planes were nasty,-0.525,0.7
12651,@AmericanAir absolutely disappointed in your lack of service. Lost my bag and can't even deliver it after I was told it would happen.,@AmericanAir, absolutely disappointed in your lack of service. Lost my bag and can't even deliver it after I was told it would happen.,-0.75,0.75
12665,@AmericanAir unable to access the website.  Will try again.,@AmericanAir, unable to access the website.  Will try again.,-0.5,0.5
12687,@AmericanAir so disappointed with this airline never again will I book with you guys,@AmericanAir, so disappointed with this airline never again will I book with you guys,-0.75,0.75
12689,"@AmericanAir You found my lost luggage, won't bring it to me until tomorrow. Next day if the weather isn't nicer. Terrible service",@AmericanAir," You found my lost luggage, won't bring it to me until tomorrow. Next day if the weather isn't nicer. Terrible service",-0.5,0.5
12691,"@AmericanAir ""sorry you were disappointed"" #outoftouchwithreality #people have kids and jobs",@AmericanAir," ""sorry you were disappointed"" #outoftouchwithreality #people have kids and jobs",-0.625,0.875
12696,@AmericanAir we have posted your response on facebook for everyone to see people are appalled by your lack of concern,@AmericanAir, we have posted your response on facebook for everyone to see people are appalled by your lack of concern,-0.8,1.0
12701,@AmericanAir she sent you an email 2 customer service the night it happened ur response was basically 2 bad sorry how should she contact u.,@AmericanAir, she sent you an email 2 customer service the night it happened ur response was basically 2 bad sorry how should she contact u.,-0.5999999999999999,0.8333333333333333
12732,@AmericanAir Are you people cruel or just stupid? Why are you posting my personal email on the damn Internet? Have u lost your mind?!,@AmericanAir, Are you people cruel or just stupid? Why are you posting my personal email on the damn Internet? Have u lost your mind?!,-0.6,0.7666666666666666
12737,"@AmericanAir SO BAD service in Miami, AirPort..",@AmericanAir," SO BAD service in Miami, AirPort..",-0.6999999999999998,0.6666666666666666
12754,@AmericanAir Gabriela in Miami is a very rude employee.Working the MIA-LGA check In. She made experience unpleasant.  #customerexperience,@AmericanAir, Gabriela in Miami is a very rude employee.Working the MIA-LGA check In. She made experience unpleasant.  #customerexperience,-0.52,0.865
12775,@AmericanAir yep as I saidi feel sorry for you that you have to run their account how embarrassing for you,@AmericanAir, yep as I saidi feel sorry for you that you have to run their account how embarrassing for you,-0.5,1.0
12781,"@AmericanAir the dinner and called me ""hon"". Not the service I would expect from 1st class.  #disappointed",@AmericanAir," the dinner and called me ""hon"". Not the service I would expect from 1st class.  #disappointed",-0.75,0.75
12815,@AmericanAir not having pillows or blankets or a flight home for 40 people does bad things to my hair,@AmericanAir, not having pillows or blankets or a flight home for 40 people does bad things to my hair,-0.6999999999999998,0.6666666666666666
12845,@AmericanAir I will never fly with you guys again! I am stuck in memphis another day. Called to be credit something anything,@AmericanAir, I will never fly with you guys again! I am stuck in memphis another day. Called to be credit something anything,-0.5,0.9
12863,"@AmericanAir has the worst flight change policy. No mercy, no sympathy, such a bummer when you can't go to funerals or see friends bc of it.",@AmericanAir," has the worst flight change policy. No mercy, no sympathy, such a bummer when you can't go to funerals or see friends bc of it.",-0.5,0.75
12866,"@AmericanAir #epicfail on connections in #Chicago today, extremely disappointed w/ unaccommodating customer service, rethinking loyalty 😐",@AmericanAir," #epicfail on connections in #Chicago today, extremely disappointed w/ unaccommodating customer service, rethinking loyalty 😐",-0.75,0.75
12878,@AmericanAir @USAirways I've tried to be understanding and let you handle the situation but I guess I was wrong about that,@AmericanAir,  I've tried to be understanding and let you handle the situation but I guess I was wrong about that,-0.5,0.9
12884,@AmericanAir probs the worst customer service ever. Replied to complaint I submitted 6 weeks ago bout damaged bag... Not even replacing it!,@AmericanAir, probs the worst customer service ever. Replied to complaint I submitted 6 weeks ago bout damaged bag... Not even replacing it!,-0.6875,0.6
12890,@AmericanAir check on what? Our broken tablet! See attached picture. #media #filmcrew #nbc #cnn http://t.co/Uq2ooPjPwg,@AmericanAir, check on what? Our broken tablet! See attached picture. #media #filmcrew #nbc #cnn http://t.co/Uq2ooPjPwg,-0.5,0.4
12900,@AmericanAir why are customer svc reps unable to handle calls. Is there a 24hrs Cancelled Flightlation policy? Booked yesterday need to Cancelled Flight,@AmericanAir, why are customer svc reps unable to handle calls. Is there a 24hrs Cancelled Flightlation policy? Booked yesterday need to Cancelled Flight,-0.5,0.5
12905,@AmericanAir stuck at gate Miami to JFK flight 1510. Are we going to get out of here tonight? Very frustrating,@AmericanAir, stuck at gate Miami to JFK flight 1510. Are we going to get out of here tonight? Very frustrating,-0.52,1.0
12956,@AmericanAir yes there's issues on the site as well unfortunately.,@AmericanAir, yes there's issues on the site as well unfortunately.,-0.5,1.0
12964,"@AmericanAir Miami-PhL flight Cancelled Flightled just as I got to the gate. No one from AA around, no one on the phone. Awful awful awful.",@AmericanAir," Miami-PhL flight Cancelled Flightled just as I got to the gate. No one from AA around, no one on the phone. Awful awful awful.",-1.0,1.0
12988,"@AmericanAir I'm trying my hardest to not get frustrated, but I am getting no response on email or by phone. AA owes me $500. How do I claim",@AmericanAir," I'm trying my hardest to not get frustrated, but I am getting no response on email or by phone. AA owes me $500. How do I claim",-0.7,0.2
13008,@AmericanAir been on hold to reserve award travel for over 1.5 hrs now. Anyone home?? Or is it a crazy weather issue? http://t.co/cEHrOeurC5,@AmericanAir, been on hold to reserve award travel for over 1.5 hrs now. Anyone home?? Or is it a crazy weather issue? http://t.co/cEHrOeurC5,-0.6,0.9
13016,@AmericanAir I had to purchase a ticket that I never would have had to buy had the flight not been Cancelled Flightled. Terrible customer service.,@AmericanAir, I had to purchase a ticket that I never would have had to buy had the flight not been Cancelled Flightled. Terrible customer service.,-1.0,1.0
13070,@AmericanAir well you spelled my name wrong.,@AmericanAir, well you spelled my name wrong.,-0.5,0.9
13115,@AmericanAir 249 EWR - DFW is now stopping BNA to refuel 4 bad weather? Are YOU just trying to get the plane closer 2 DFW then Cancelled Flight on us?,@AmericanAir, 249 EWR - DFW is now stopping BNA to refuel 4 bad weather? Are YOU just trying to get the plane closer 2 DFW then Cancelled Flight on us?,-0.6999999999999998,0.6666666666666666
13142,@AmericanAir  terrible response! How about someone picking up the phone and calling me...It is now 49 Hours with no luggage,@AmericanAir,  terrible response! How about someone picking up the phone and calling me...It is now 49 Hours with no luggage,-1.0,1.0
13183,@AmericanAir you can tweet but not call! You're like a bad boyfriend!,@AmericanAir, you can tweet but not call! You're like a bad boyfriend!,-0.8749999999999998,0.6666666666666666
13198,"@AmericanAir Well if you won't let me handle my reservation/change online, &amp; your Reservation call # hangs up on me wtf do I do?? Bullshit.",@AmericanAir," Well if you won't let me handle my reservation/change online, &amp; your Reservation call # hangs up on me wtf do I do?? Bullshit.",-0.5,1.0
13220,@AmericanAir it's taken care of already. I've come to expect this level of horrible service from you time and time again,@AmericanAir, it's taken care of already. I've come to expect this level of horrible service from you time and time again,-1.0,1.0
13229,@AmericanAir How am I supposed to Cancelled Flight it if I can't do it online?  I don't want to lose all the funds on the ticket.  HELP!!! :(,@AmericanAir, How am I supposed to Cancelled Flight it if I can't do it online?  I don't want to lose all the funds on the ticket.  HELP!!! :(,-0.75,1.0
13240,@AmericanAir worst airline! You Cancelled Flight our flight and don't even let us know even though we are traveling with children.,@AmericanAir, worst airline! You Cancelled Flight our flight and don't even let us know even though we are traveling with children.,-1.0,1.0
13287,@AmericanAir @cnnbrk they didn't address the assult or drinks spilled on her  the drunk passenger had to have a wheelchair to get off plane,@AmericanAir,  they didn't address the assult or drinks spilled on her  the drunk passenger had to have a wheelchair to get off plane,-0.5,1.0
13292,"@AmericanAir has the worst flights and customer service, this is the second time I've been Cancelled Flighted. Gotta pay for hotel and find rides now.",@AmericanAir," has the worst flights and customer service, this is the second time I've been Cancelled Flighted. Gotta pay for hotel and find rides now.",-0.5,0.5
13353,@AmericanAir you're almost as bad as @united,@AmericanAir, you're almost as bad as ,-0.6999999999999998,0.6666666666666666
13394,@AmericanAir @hoagy10 how about you stop cutting and pasting apologies and get some additional phone reps to do their jobs,@AmericanAir,  how about you stop cutting and pasting apologies and get some additional phone reps to do their jobs,-0.6,0.9
13396,@AmericanAir your call system is a fucking joke,@AmericanAir, your call system is a fucking joke,-0.6,0.8
13409,@AmericanAir worst experience ever. @VirginAmerica all the way!,@AmericanAir, worst experience ever.  all the way!,-1.0,1.0
13439,@AmericanAir Filed a PIR with an agent at Indianapolis airport. Unable to pull up information online on your site. Have DMed details.,@AmericanAir, Filed a PIR with an agent at Indianapolis airport. Unable to pull up information online on your site. Have DMed details.,-0.5,0.5
13503,"@AmericanAir Sorry, what equipment? Have the passengers been allowed to return to the plane?",@AmericanAir," Sorry, what equipment? Have the passengers been allowed to return to the plane?",-0.5,1.0
13515,@AmericanAir Pathetic answer. Just found out my bag has been sitting at LGA for 20 hours and no call from you to lmk or delivery of bag. BAD,@AmericanAir, Pathetic answer. Just found out my bag has been sitting at LGA for 20 hours and no call from you to lmk or delivery of bag. BAD,-0.8499999999999999,0.8333333333333333
13522,@AmericanAir how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,@AmericanAir, how can I get you guys to respond to my tweets and DM??? Really sad feeling to be ignored.,-0.5,1.0
13542,"@AmericanAir file loc:TJYCQH. Bag at airport since last nite.Not ""scheduled"" to get PU unt aft 8? WHY? U shld b ashamed. I'm disgusted w/u",@AmericanAir," file loc:TJYCQH. Bag at airport since last nite.Not ""scheduled"" to get PU unt aft 8? WHY? U shld b ashamed. I'm disgusted w/u",-0.5,0.5333333333333333
13545,@AmericanAir . Death of a dear friend has me heart broken but #AmericanAirlines has me heated!,@AmericanAir, . Death of a dear friend has me heart broken but #AmericanAirlines has me heated!,-0.5,0.4
13559,@AmericanAir you're running 5+ hours behind replying to anyone via Twitter. this is beyond unacceptable. I'm running out of time!,@AmericanAir, you're running 5+ hours behind replying to anyone via Twitter. this is beyond unacceptable. I'm running out of time!,-0.5,0.7
13567,@AmericanAir POOR EXPERIENCE 2day at ord chkin. 8 emp. w/3 cust. 10 waiting. Asked to speak w/supervisor. Told 20 min. In a mtg!! What?!?!,@AmericanAir, POOR EXPERIENCE 2day at ord chkin. 8 emp. w/3 cust. 10 waiting. Asked to speak w/supervisor. Told 20 min. In a mtg!! What?!?!,-0.9765625,0.6
13571,@AmericanAir its now 17 days since I contacted customer relations... #surf #fail #BaggageDrama http://t.co/CS1673hrqQ,@AmericanAir, its now 17 days since I contacted customer relations... #surf #fail #BaggageDrama http://t.co/CS1673hrqQ,-0.5,0.29999999999999993
13587,"@AmericanAir not only did you Cancelled Flight our flight from JFK and delay us by 29 hours, you've now lost 2 of our bags. Worst airline ever.",@AmericanAir," not only did you Cancelled Flight our flight from JFK and delay us by 29 hours, you've now lost 2 of our bags. Worst airline ever.",-0.5,1.0
13605,"@AmericanAir waited in the airport for two days to get home, not weather reLate Flightd. Dealt with horrible customer service. Finally switched to",@AmericanAir," waited in the airport for two days to get home, not weather reLate Flightd. Dealt with horrible customer service. Finally switched to",-0.5,1.0
13614,"@AmericanAir Thank you for the worst experience ever on an airline, from me to you, I hope your embarrassed as an airline. Pathetic",@AmericanAir," Thank you for the worst experience ever on an airline, from me to you, I hope your embarrassed as an airline. Pathetic",-1.0,1.0
13628,@AmericanAir @Cowboycerrone You apologise for HIS frustrations &amp; HIS disappointment but NOT your terrible service? #BlameShiftOverload,@AmericanAir,  You apologise for HIS frustrations &amp; HIS disappointment but NOT your terrible service? #BlameShiftOverload,-0.8,0.7
13641,"@AmericanAir is terrible, my flights Cancelled Flighted and i've been on hold for the past 4 hours. Never again.",@AmericanAir," is terrible, my flights Cancelled Flighted and i've been on hold for the past 4 hours. Never again.",-0.625,0.625
13644,@AmericanAir Hands down the worst airline to travel with. Really really fucking bad.,@AmericanAir, Hands down the worst airline to travel with. Really really fucking bad.,-0.6185185185185186,0.6518518518518519
13664,@AmericanAir has to be the worst airline in the world #yousuck #horrible #Oscars2015,@AmericanAir, has to be the worst airline in the world #yousuck #horrible #Oscars2015,-1.0,1.0
13692,"@AmericanAir Worst airline. You Cancelled Flight flight, don't let me know, I wait on hold 30 mins, told to enter callback for middle of the night?!!",@AmericanAir," Worst airline. You Cancelled Flight flight, don't let me know, I wait on hold 30 mins, told to enter callback for middle of the night?!!",-0.5,0.5
13699,@AmericanAir now we are all stuck on the plane after landing because crew unable to figure it out,@AmericanAir, now we are all stuck on the plane after landing because crew unable to figure it out,-0.5,0.5
13711,"@AmericanAir I am running out of battery you have my chargers,clothes,coat,contact lenses, need to be in mtg tom need help #pathetic service",@AmericanAir," I am running out of battery you have my chargers,clothes,coat,contact lenses, need to be in mtg tom need help #pathetic service",-1.0,1.0
13713,@AmericanAir stuck in airplane both on way out of PHL and again in Houston. All passengers frustrated. Makes me want to avoid airline,@AmericanAir, stuck in airplane both on way out of PHL and again in Houston. All passengers frustrated. Makes me want to avoid airline,-0.7,0.2
13743,"@AmericanAir Flight Cancelled Flightled, website refers to 1-800#, the 1-800# hangs up on me. Not auto-rebooked. Really? Horrible company.",@AmericanAir," Flight Cancelled Flightled, website refers to 1-800#, the 1-800# hangs up on me. Not auto-rebooked. Really? Horrible company.",-1.0,1.0
13763,"@AmericanAir lies,lies,lies.  Worst travel experience of my life. Day 2 no clothes on vaca.  #lostluggage #unprofessional #pit #mia",@AmericanAir," lies,lies,lies.  Worst travel experience of my life. Day 2 no clothes on vaca.  #lostluggage #unprofessional #pit #mia",-1.0,1.0
13765,"@AmericanAir I have ""continued contacting"" your phone reps for 7 hours and am still unable to get through. That's absurd and I am livid.",@AmericanAir," I have ""continued contacting"" your phone reps for 7 hours and am still unable to get through. That's absurd and I am livid.",-0.5,0.75
13768,@AmericanAir DFW GATE 16 to BMI agent seriously is beyond incompetent.  Never flying AA again if can be avoided #fail #pathetic,@AmericanAir, DFW GATE 16 to BMI agent seriously is beyond incompetent.  Never flying AA again if can be avoided #fail #pathetic,-0.5458333333333334,0.5833333333333333
